timestamp,is_success,is_handover,hops,distance_km,delay_ms,path_str
2026-07-15 06:31:51.619217+00:00,False,False,,,,
2026-07-15 06:31:52.619217+00:00,False,False,,,,
2026-07-15 06:31:53.619217+00:00,False,False,,,,
2026-07-15 06:31:54.619217+00:00,False,False,,,,
2026-07-15 06:31:55.619217+00:00,False,False,,,,
2026-07-15 06:31:56.619217+00:00,False,False,,,,
2026-07-15 06:31:57.619217+00:00,False,False,,,,
2026-07-15 06:31:58.619217+00:00,False,False,,,,
2026-07-15 06:31:59.619217+00:00,False,False,,,,
2026-07-15 06:32:00.619217+00:00,False,False,,,,
2026-07-15 06:32:01.619217+00:00,False,False,,,,
2026-07-15 06:32:02.619217+00:00,False,False,,,,
2026-07-15 06:32:03.619217+00:00,False,False,,,,
2026-07-15 06:32:04.619217+00:00,False,False,,,,
2026-07-15 06:32:05.619217+00:00,False,False,,,,
2026-07-15 06:32:06.619217+00:00,False,False,,,,
2026-07-15 06:32:07.619217+00:00,False,False,,,,
2026-07-15 06:32:08.619217+00:00,False,False,,,,
2026-07-15 06:32:09.619217+00:00,False,False,,,,
2026-07-15 06:32:10.619217+00:00,False,False,,,,
2026-07-15 06:32:11.619217+00:00,False,False,,,,
2026-07-15 06:32:12.619217+00:00,False,False,,,,
2026-07-15 06:32:13.619217+00:00,False,False,,,,
2026-07-15 06:32:14.619217+00:00,False,False,,,,
2026-07-15 06:32:15.619217+00:00,False,False,,,,
2026-07-15 06:32:16.619217+00:00,False,False,,,,
2026-07-15 06:32:17.619217+00:00,False,False,,,,
2026-07-15 06:32:18.619217+00:00,False,False,,,,
2026-07-15 06:32:19.619217+00:00,False,False,,,,
2026-07-15 06:32:20.619217+00:00,False,False,,,,
2026-07-15 06:32:21.619217+00:00,False,False,,,,
2026-07-15 06:32:22.619217+00:00,False,False,,,,
2026-07-15 06:32:23.619217+00:00,False,False,,,,
2026-07-15 06:32:24.619217+00:00,False,False,,,,
2026-07-15 06:32:25.619217+00:00,False,False,,,,
2026-07-15 06:32:26.619217+00:00,False,False,,,,
2026-07-15 06:32:27.619217+00:00,False,False,,,,
2026-07-15 06:32:28.619217+00:00,False,False,,,,
2026-07-15 06:32:29.619217+00:00,False,False,,,,
2026-07-15 06:32:30.619217+00:00,False,False,,,,
2026-07-15 06:32:31.619217+00:00,False,False,,,,
2026-07-15 06:32:32.619217+00:00,False,False,,,,
2026-07-15 06:32:33.619217+00:00,False,False,,,,
2026-07-15 06:32:34.619217+00:00,False,False,,,,
2026-07-15 06:32:35.619217+00:00,False,False,,,,
2026-07-15 06:32:36.619217+00:00,False,False,,,,
2026-07-15 06:32:37.619217+00:00,False,False,,,,
2026-07-15 06:32:38.619217+00:00,False,False,,,,
2026-07-15 06:32:39.619217+00:00,False,False,,,,
2026-07-15 06:32:40.619217+00:00,False,False,,,,
2026-07-15 06:32:41.619217+00:00,False,False,,,,
2026-07-15 06:32:42.619217+00:00,False,False,,,,
2026-07-15 06:32:43.619217+00:00,False,False,,,,
2026-07-15 06:32:44.619217+00:00,False,False,,,,
2026-07-15 06:32:45.619217+00:00,False,False,,,,
2026-07-15 06:32:46.619217+00:00,False,False,,,,
2026-07-15 06:32:47.619217+00:00,False,False,,,,
2026-07-15 06:32:48.619217+00:00,False,False,,,,
2026-07-15 06:32:49.619217+00:00,False,False,,,,
2026-07-15 06:32:50.619217+00:00,False,False,,,,
2026-07-15 06:32:51.619217+00:00,False,False,,,,
2026-07-15 06:32:52.619217+00:00,False,False,,,,
2026-07-15 06:32:53.619217+00:00,False,False,,,,
2026-07-15 06:32:54.619217+00:00,False,False,,,,
2026-07-15 06:32:55.619217+00:00,False,False,,,,
2026-07-15 06:32:56.619217+00:00,False,False,,,,
2026-07-15 06:32:57.619217+00:00,False,False,,,,
2026-07-15 06:32:58.619217+00:00,False,False,,,,
2026-07-15 06:32:59.619217+00:00,False,False,,,,
2026-07-15 06:33:00.619217+00:00,False,False,,,,
2026-07-15 06:33:01.619217+00:00,False,False,,,,
2026-07-15 06:33:02.619217+00:00,False,False,,,,
2026-07-15 06:33:03.619217+00:00,False,False,,,,
2026-07-15 06:33:04.619217+00:00,False,False,,,,
2026-07-15 06:33:05.619217+00:00,False,False,,,,
2026-07-15 06:33:06.619217+00:00,False,False,,,,
2026-07-15 06:33:07.619217+00:00,False,False,,,,
2026-07-15 06:33:08.619217+00:00,False,False,,,,
2026-07-15 06:33:09.619217+00:00,False,False,,,,
2026-07-15 06:33:10.619217+00:00,False,False,,,,
2026-07-15 06:33:11.619217+00:00,False,False,,,,
2026-07-15 06:33:12.619217+00:00,False,False,,,,
2026-07-15 06:33:13.619217+00:00,False,False,,,,
2026-07-15 06:33:14.619217+00:00,False,False,,,,
2026-07-15 06:33:15.619217+00:00,False,False,,,,
2026-07-15 06:33:16.619217+00:00,False,False,,,,
2026-07-15 06:33:17.619217+00:00,False,False,,,,
2026-07-15 06:33:18.619217+00:00,False,False,,,,
2026-07-15 06:33:19.619217+00:00,False,False,,,,
2026-07-15 06:33:20.619217+00:00,False,False,,,,
2026-07-15 06:33:21.619217+00:00,False,False,,,,
2026-07-15 06:33:22.619217+00:00,False,False,,,,
2026-07-15 06:33:23.619217+00:00,False,False,,,,
2026-07-15 06:33:24.619217+00:00,False,False,,,,
2026-07-15 06:33:25.619217+00:00,False,False,,,,
2026-07-15 06:33:26.619217+00:00,False,False,,,,
2026-07-15 06:33:27.619217+00:00,False,False,,,,
2026-07-15 06:33:28.619217+00:00,False,False,,,,
2026-07-15 06:33:29.619217+00:00,False,False,,,,
2026-07-15 06:33:30.619217+00:00,False,False,,,,
2026-07-15 06:33:31.619217+00:00,False,False,,,,
2026-07-15 06:33:32.619217+00:00,False,False,,,,
2026-07-15 06:33:33.619217+00:00,False,False,,,,
2026-07-15 06:33:34.619217+00:00,False,False,,,,
2026-07-15 06:33:35.619217+00:00,False,False,,,,
2026-07-15 06:33:36.619217+00:00,False,False,,,,
2026-07-15 06:33:37.619217+00:00,False,False,,,,
2026-07-15 06:33:38.619217+00:00,False,False,,,,
2026-07-15 06:33:39.619217+00:00,False,False,,,,
2026-07-15 06:33:40.619217+00:00,False,False,,,,
2026-07-15 06:33:41.619217+00:00,False,False,,,,
2026-07-15 06:33:42.619217+00:00,False,False,,,,
2026-07-15 06:33:43.619217+00:00,False,False,,,,
2026-07-15 06:33:44.619217+00:00,False,False,,,,
2026-07-15 06:33:45.619217+00:00,False,False,,,,
2026-07-15 06:33:46.619217+00:00,False,False,,,,
2026-07-15 06:33:47.619217+00:00,False,False,,,,
2026-07-15 06:33:48.619217+00:00,False,False,,,,
2026-07-15 06:33:49.619217+00:00,False,False,,,,
2026-07-15 06:33:50.619217+00:00,False,False,,,,
2026-07-15 06:33:51.619217+00:00,False,False,,,,
2026-07-15 06:33:52.619217+00:00,False,False,,,,
2026-07-15 06:33:53.619217+00:00,False,False,,,,
2026-07-15 06:33:54.619217+00:00,False,False,,,,
2026-07-15 06:33:55.619217+00:00,False,False,,,,
2026-07-15 06:33:56.619217+00:00,False,False,,,,
2026-07-15 06:33:57.619217+00:00,False,False,,,,
2026-07-15 06:33:58.619217+00:00,False,False,,,,
2026-07-15 06:33:59.619217+00:00,False,False,,,,
2026-07-15 06:34:00.619217+00:00,False,False,,,,
2026-07-15 06:34:01.619217+00:00,False,False,,,,
2026-07-15 06:34:02.619217+00:00,False,False,,,,
2026-07-15 06:34:03.619217+00:00,False,False,,,,
2026-07-15 06:34:04.619217+00:00,False,False,,,,
2026-07-15 06:34:05.619217+00:00,False,False,,,,
2026-07-15 06:34:06.619217+00:00,False,False,,,,
2026-07-15 06:34:07.619217+00:00,False,False,,,,
2026-07-15 06:34:08.619217+00:00,False,False,,,,
2026-07-15 06:34:09.619217+00:00,False,False,,,,
2026-07-15 06:34:10.619217+00:00,False,False,,,,
2026-07-15 06:34:11.619217+00:00,False,False,,,,
2026-07-15 06:34:12.619217+00:00,False,False,,,,
2026-07-15 06:34:13.619217+00:00,False,False,,,,
2026-07-15 06:34:14.619217+00:00,False,False,,,,
2026-07-15 06:34:15.619217+00:00,False,False,,,,
2026-07-15 06:34:16.619217+00:00,False,False,,,,
2026-07-15 06:34:17.619217+00:00,False,False,,,,
2026-07-15 06:34:18.619217+00:00,False,False,,,,
2026-07-15 06:34:19.619217+00:00,False,False,,,,
2026-07-15 06:34:20.619217+00:00,False,False,,,,
2026-07-15 06:34:21.619217+00:00,False,False,,,,
2026-07-15 06:34:22.619217+00:00,False,False,,,,
2026-07-15 06:34:23.619217+00:00,False,False,,,,
2026-07-15 06:34:24.619217+00:00,False,False,,,,
2026-07-15 06:34:25.619217+00:00,False,False,,,,
2026-07-15 06:34:26.619217+00:00,False,False,,,,
2026-07-15 06:34:27.619217+00:00,False,False,,,,
2026-07-15 06:34:28.619217+00:00,False,False,,,,
2026-07-15 06:34:29.619217+00:00,False,False,,,,
2026-07-15 06:34:30.619217+00:00,False,False,,,,
2026-07-15 06:34:31.619217+00:00,False,False,,,,
2026-07-15 06:34:32.619217+00:00,False,False,,,,
2026-07-15 06:34:33.619217+00:00,False,False,,,,
2026-07-15 06:34:34.619217+00:00,False,False,,,,
2026-07-15 06:34:35.619217+00:00,False,False,,,,
2026-07-15 06:34:36.619217+00:00,False,False,,,,
2026-07-15 06:34:37.619217+00:00,False,False,,,,
2026-07-15 06:34:38.619217+00:00,False,False,,,,
2026-07-15 06:34:39.619217+00:00,False,False,,,,
2026-07-15 06:34:40.619217+00:00,False,False,,,,
2026-07-15 06:34:41.619217+00:00,False,False,,,,
2026-07-15 06:34:42.619217+00:00,False,False,,,,
2026-07-15 06:34:43.619217+00:00,False,False,,,,
2026-07-15 06:34:44.619217+00:00,False,False,,,,
2026-07-15 06:34:45.619217+00:00,False,False,,,,
2026-07-15 06:34:46.619217+00:00,False,False,,,,
2026-07-15 06:34:47.619217+00:00,False,False,,,,
2026-07-15 06:34:48.619217+00:00,False,False,,,,
2026-07-15 06:34:49.619217+00:00,False,False,,,,
2026-07-15 06:34:50.619217+00:00,False,False,,,,
2026-07-15 06:34:51.619217+00:00,False,False,,,,
2026-07-15 06:34:52.619217+00:00,False,False,,,,
2026-07-15 06:34:53.619217+00:00,False,False,,,,
2026-07-15 06:34:54.619217+00:00,False,False,,,,
2026-07-15 06:34:55.619217+00:00,False,False,,,,
2026-07-15 06:34:56.619217+00:00,False,False,,,,
2026-07-15 06:34:57.619217+00:00,False,False,,,,
2026-07-15 06:34:58.619217+00:00,False,False,,,,
2026-07-15 06:34:59.619217+00:00,False,False,,,,
2026-07-15 06:35:00.619217+00:00,False,False,,,,
2026-07-15 06:35:01.619217+00:00,False,False,,,,
2026-07-15 06:35:02.619217+00:00,False,False,,,,
2026-07-15 06:35:03.619217+00:00,False,False,,,,
2026-07-15 06:35:04.619217+00:00,False,False,,,,
2026-07-15 06:35:05.619217+00:00,False,False,,,,
2026-07-15 06:35:06.619217+00:00,False,False,,,,
2026-07-15 06:35:07.619217+00:00,False,False,,,,
2026-07-15 06:35:08.619217+00:00,False,False,,,,
2026-07-15 06:35:09.619217+00:00,False,False,,,,
2026-07-15 06:35:10.619217+00:00,False,False,,,,
2026-07-15 06:35:11.619217+00:00,False,False,,,,
2026-07-15 06:35:12.619217+00:00,False,False,,,,
2026-07-15 06:35:13.619217+00:00,False,False,,,,
2026-07-15 06:35:14.619217+00:00,False,False,,,,
2026-07-15 06:35:15.619217+00:00,False,False,,,,
2026-07-15 06:35:16.619217+00:00,False,False,,,,
2026-07-15 06:35:17.619217+00:00,False,False,,,,
2026-07-15 06:35:18.619217+00:00,False,False,,,,
2026-07-15 06:35:19.619217+00:00,False,False,,,,
2026-07-15 06:35:20.619217+00:00,False,False,,,,
2026-07-15 06:35:21.619217+00:00,False,False,,,,
2026-07-15 06:35:22.619217+00:00,False,False,,,,
2026-07-15 06:35:23.619217+00:00,False,False,,,,
2026-07-15 06:35:24.619217+00:00,False,False,,,,
2026-07-15 06:35:25.619217+00:00,False,False,,,,
2026-07-15 06:35:26.619217+00:00,False,False,,,,
2026-07-15 06:35:27.619217+00:00,False,False,,,,
2026-07-15 06:35:28.619217+00:00,False,False,,,,
2026-07-15 06:35:29.619217+00:00,False,False,,,,
2026-07-15 06:35:30.619217+00:00,False,False,,,,
2026-07-15 06:35:31.619217+00:00,False,False,,,,
2026-07-15 06:35:32.619217+00:00,False,False,,,,
2026-07-15 06:35:33.619217+00:00,False,False,,,,
2026-07-15 06:35:34.619217+00:00,False,False,,,,
2026-07-15 06:35:35.619217+00:00,False,False,,,,
2026-07-15 06:35:36.619217+00:00,False,False,,,,
2026-07-15 06:35:37.619217+00:00,False,False,,,,
2026-07-15 06:35:38.619217+00:00,False,False,,,,
2026-07-15 06:35:39.619217+00:00,False,False,,,,
2026-07-15 06:35:40.619217+00:00,False,False,,,,
2026-07-15 06:35:41.619217+00:00,False,False,,,,
2026-07-15 06:35:42.619217+00:00,False,False,,,,
2026-07-15 06:35:43.619217+00:00,False,False,,,,
2026-07-15 06:35:44.619217+00:00,False,False,,,,
2026-07-15 06:35:45.619217+00:00,False,False,,,,
2026-07-15 06:35:46.619217+00:00,False,False,,,,
2026-07-15 06:35:47.619217+00:00,False,False,,,,
2026-07-15 06:35:48.619217+00:00,False,False,,,,
2026-07-15 06:35:49.619217+00:00,False,False,,,,
2026-07-15 06:35:50.619217+00:00,False,False,,,,
2026-07-15 06:35:51.619217+00:00,False,False,,,,
2026-07-15 06:35:52.619217+00:00,False,False,,,,
2026-07-15 06:35:53.619217+00:00,False,False,,,,
2026-07-15 06:35:54.619217+00:00,False,False,,,,
2026-07-15 06:35:55.619217+00:00,False,False,,,,
2026-07-15 06:35:56.619217+00:00,False,False,,,,
2026-07-15 06:35:57.619217+00:00,False,False,,,,
2026-07-15 06:35:58.619217+00:00,False,False,,,,
2026-07-15 06:35:59.619217+00:00,False,False,,,,
2026-07-15 06:36:00.619217+00:00,False,False,,,,
2026-07-15 06:36:01.619217+00:00,False,False,,,,
2026-07-15 06:36:02.619217+00:00,False,False,,,,
2026-07-15 06:36:03.619217+00:00,False,False,,,,
2026-07-15 06:36:04.619217+00:00,False,False,,,,
2026-07-15 06:36:05.619217+00:00,False,False,,,,
2026-07-15 06:36:06.619217+00:00,False,False,,,,
2026-07-15 06:36:07.619217+00:00,False,False,,,,
2026-07-15 06:36:08.619217+00:00,False,False,,,,
2026-07-15 06:36:09.619217+00:00,False,False,,,,
2026-07-15 06:36:10.619217+00:00,False,False,,,,
2026-07-15 06:36:11.619217+00:00,False,False,,,,
2026-07-15 06:36:12.619217+00:00,False,False,,,,
2026-07-15 06:36:13.619217+00:00,False,False,,,,
2026-07-15 06:36:14.619217+00:00,False,False,,,,
2026-07-15 06:36:15.619217+00:00,False,False,,,,
2026-07-15 06:36:16.619217+00:00,False,False,,,,
2026-07-15 06:36:17.619217+00:00,False,False,,,,
2026-07-15 06:36:18.619217+00:00,False,False,,,,
2026-07-15 06:36:19.619217+00:00,False,False,,,,
2026-07-15 06:36:20.619217+00:00,False,False,,,,
2026-07-15 06:36:21.619217+00:00,False,False,,,,
2026-07-15 06:36:22.619217+00:00,False,False,,,,
2026-07-15 06:36:23.619217+00:00,False,False,,,,
2026-07-15 06:36:24.619217+00:00,False,False,,,,
2026-07-15 06:36:25.619217+00:00,False,False,,,,
2026-07-15 06:36:26.619217+00:00,False,False,,,,
2026-07-15 06:36:27.619217+00:00,False,False,,,,
2026-07-15 06:36:28.619217+00:00,False,False,,,,
2026-07-15 06:36:29.619217+00:00,False,False,,,,
2026-07-15 06:36:30.619217+00:00,False,False,,,,
2026-07-15 06:36:31.619217+00:00,False,False,,,,
2026-07-15 06:36:32.619217+00:00,False,False,,,,
2026-07-15 06:36:33.619217+00:00,False,False,,,,
2026-07-15 06:36:34.619217+00:00,False,False,,,,
2026-07-15 06:36:35.619217+00:00,False,False,,,,
2026-07-15 06:36:36.619217+00:00,False,False,,,,
2026-07-15 06:36:37.619217+00:00,False,False,,,,
2026-07-15 06:36:38.619217+00:00,False,False,,,,
2026-07-15 06:36:39.619217+00:00,False,False,,,,
2026-07-15 06:36:40.619217+00:00,False,False,,,,
2026-07-15 06:36:41.619217+00:00,False,False,,,,
2026-07-15 06:36:42.619217+00:00,False,False,,,,
2026-07-15 06:36:43.619217+00:00,False,False,,,,
2026-07-15 06:36:44.619217+00:00,False,False,,,,
2026-07-15 06:36:45.619217+00:00,False,False,,,,
2026-07-15 06:36:46.619217+00:00,False,False,,,,
2026-07-15 06:36:47.619217+00:00,False,False,,,,
2026-07-15 06:36:48.619217+00:00,False,False,,,,
2026-07-15 06:36:49.619217+00:00,False,False,,,,
2026-07-15 06:36:50.619217+00:00,False,False,,,,
2026-07-15 06:36:51.619217+00:00,False,False,,,,
2026-07-15 06:36:52.619217+00:00,False,False,,,,
2026-07-15 06:36:53.619217+00:00,False,False,,,,
2026-07-15 06:36:54.619217+00:00,False,False,,,,
2026-07-15 06:36:55.619217+00:00,False,False,,,,
2026-07-15 06:36:56.619217+00:00,False,False,,,,
2026-07-15 06:36:57.619217+00:00,False,False,,,,
2026-07-15 06:36:58.619217+00:00,False,False,,,,
2026-07-15 06:36:59.619217+00:00,False,False,,,,
2026-07-15 06:37:00.619217+00:00,False,False,,,,
2026-07-15 06:37:01.619217+00:00,False,False,,,,
2026-07-15 06:37:02.619217+00:00,False,False,,,,
2026-07-15 06:37:03.619217+00:00,False,False,,,,
2026-07-15 06:37:04.619217+00:00,False,False,,,,
2026-07-15 06:37:05.619217+00:00,False,False,,,,
2026-07-15 06:37:06.619217+00:00,False,False,,,,
2026-07-15 06:37:07.619217+00:00,False,False,,,,
2026-07-15 06:37:08.619217+00:00,False,False,,,,
2026-07-15 06:37:09.619217+00:00,False,False,,,,
2026-07-15 06:37:10.619217+00:00,False,False,,,,
2026-07-15 06:37:11.619217+00:00,False,False,,,,
2026-07-15 06:37:12.619217+00:00,False,False,,,,
2026-07-15 06:37:13.619217+00:00,False,False,,,,
2026-07-15 06:37:14.619217+00:00,False,False,,,,
2026-07-15 06:37:15.619217+00:00,False,False,,,,
2026-07-15 06:37:16.619217+00:00,False,False,,,,
2026-07-15 06:37:17.619217+00:00,False,False,,,,
2026-07-15 06:37:18.619217+00:00,False,False,,,,
2026-07-15 06:37:19.619217+00:00,False,False,,,,
2026-07-15 06:37:20.619217+00:00,False,False,,,,
2026-07-15 06:37:21.619217+00:00,False,False,,,,
2026-07-15 06:37:22.619217+00:00,False,False,,,,
2026-07-15 06:37:23.619217+00:00,False,False,,,,
2026-07-15 06:37:24.619217+00:00,False,False,,,,
2026-07-15 06:37:25.619217+00:00,False,False,,,,
2026-07-15 06:37:26.619217+00:00,False,False,,,,
2026-07-15 06:37:27.619217+00:00,False,False,,,,
2026-07-15 06:37:28.619217+00:00,False,False,,,,
2026-07-15 06:37:29.619217+00:00,False,False,,,,
2026-07-15 06:37:30.619217+00:00,False,False,,,,
2026-07-15 06:37:31.619217+00:00,False,False,,,,
2026-07-15 06:37:32.619217+00:00,False,False,,,,
2026-07-15 06:37:33.619217+00:00,False,False,,,,
2026-07-15 06:37:34.619217+00:00,False,False,,,,
2026-07-15 06:37:35.619217+00:00,False,False,,,,
2026-07-15 06:37:36.619217+00:00,False,False,,,,
2026-07-15 06:37:37.619217+00:00,False,False,,,,
2026-07-15 06:37:38.619217+00:00,False,False,,,,
2026-07-15 06:37:39.619217+00:00,False,False,,,,
2026-07-15 06:37:40.619217+00:00,False,False,,,,
2026-07-15 06:37:41.619217+00:00,False,False,,,,
2026-07-15 06:37:42.619217+00:00,False,False,,,,
2026-07-15 06:37:43.619217+00:00,False,False,,,,
2026-07-15 06:37:44.619217+00:00,False,False,,,,
2026-07-15 06:37:45.619217+00:00,False,False,,,,
2026-07-15 06:37:46.619217+00:00,False,False,,,,
2026-07-15 06:37:47.619217+00:00,False,False,,,,
2026-07-15 06:37:48.619217+00:00,False,False,,,,
2026-07-15 06:37:49.619217+00:00,False,False,,,,
2026-07-15 06:37:50.619217+00:00,False,False,,,,
2026-07-15 06:37:51.619217+00:00,False,False,,,,
